3.000000000000000000e+01,9.000000000000000222e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000048e-04,6.531616323264652912e-01
3.000000000000000000e+01,9.000000000000000222e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000048e-04,6.424884976995398622e-01
3.000000000000000000e+01,9.000000000000000222e-01,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000048e-04,6.515103020604120498e-01
3.000000000000000000e+01,9.000000000000000222e-01,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000048e-04,6.477685537107421565e-01
3.000000000000000000e+01,9.000000000000000222e-01,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000048e-04,6.502320464092818941e-01
3.000000000000000000e+01,9.000000000000000222e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000048e-04,6.386257251450290218e-01
3.000000000000000000e+01,9.000000000000000222e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000048e-04,6.492768553710742685e-01
3.000000000000000000e+01,9.000000000000000222e-01,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000048e-04,6.531656331266253446e-01
3.000000000000000000e+01,9.000000000000000222e-01,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000048e-04,6.416363272654530547e-01
3.000000000000000000e+01,9.000000000000000222e-01,2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000048e-04,6.497529505901180613e-01
3.000000000000000000e+01,9.000000000000000222e-01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000048e-04,6.428825765153030058e-01
3.000000000000000000e+01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000048e-04,6.396579315863172299e-01
3.000000000000000000e+01,9.000000000000000222e-01,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000048e-04,6.440128025605120765e-01
3.000000000000000000e+01,9.000000000000000222e-01,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000048e-04,6.402860572114422721e-01
3.000000000000000000e+01,9.000000000000000222e-01,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000048e-04,6.362202440488097244e-01
3.000000000000000000e+01,9.000000000000000222e-01,7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000048e-04,6.461342268453690307e-01
